name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Lactobacillus casei	1582	species	3387814	92	22	0.0
Lactobacillus delbrueckii	1584	species	3060772	51	32	0.0
Lactobacillus helveticus	1587	species	4574199	66	42	0.0
Lactobacillus pentosus	1589	species	7259819	21	13	0.0
Lactobacillus plantarum	1590	species	18867430	94	50	0.0
Lactobacillus gasseri	1596	species	1991760	50	40	0.0
Lactobacillus paracasei	1597	species	6061369	81	13	0.0
Lactobacillus reuteri	1598	species	2708381	58	44	0.0
Lactobacillus sakei	1599	species	7407698	57	34	0.0
Lactobacillus acetotolerans	1600	species	1704859	16	15	0.0
Lactobacillus agilis	1601	species	2187209	34	10	0.0
Lactobacillus alimentarius	1602	species	2401923	28	18	0.0
Lactobacillus amylophilus	1603	species	1610352	32	21	0.0
Lactobacillus amylovorus	1604	species	2082540	25	14	0.0
Lactobacillus coryniformis	1610	species	3045091	39	30	0.0
Lactobacillus farciminis	1612	species	2551839	25	13	0.0
Lactobacillus fermentum	1613	species	4244318	193	181	0.0
Lactobacillus ruminis	1623	species	2066652	36	28	0.0
Lactobacillus salivarius	1624	species	4242445	86	71	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	34	10	0.0
Listeria	1637	genus	0	110	0	0.0
Listeria ivanovii	1638	species	5161398	6138	1121	0.0
Listeria monocytogenes	1639	species	6645727	3068264	3051718	0.0
Listeria seeligeri	1640	species	2797636	3392	452	0.0
Listeria innocua	1642	species	3093113	12540	2151	0.0
Listeria welshimeri	1643	species	2814133	6050	1000	0.0
Renibacterium salmoninarum	1646	species	3155250	6	4	0.0
Erysipelothrix	1647	genus	0	1	0	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	22	15	0.0
Trueperella pyogenes	1661	species	3453353	10	9	0.0
Bifidobacterium	1678	genus	0	2	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	11	6	0.0
Bifidobacterium bifidum	1681	species	2658036	16	11	0.0
Bifidobacterium angulatum	1683	species	2043306	13	12	0.0
Bifidobacterium asteroides	1684	species	2178836	5	4	0.0
Bifidobacterium breve	1685	species	8960237	22	13	0.0
Bifidobacterium catenulatum	1686	species	2079525	4	2	0.0
Bifidobacterium coryneforme	1687	species	1755151	2	2	0.0
Bifidobacterium dentium	1689	species	2636018	6	5	0.0
Bifidobacterium pseudolongum	1694	species	2006319	10	8	0.0
Corynebacterium ammoniagenes	1697	species	2799225	14	12	0.0
Brevibacterium linens	1703	species	8072179	18	16	0.0
Corynebacterium stationis	1705	species	8587058	6	3	0.0
Cellulomonas fimi	1708	species	4266344	15	13	0.0
Cellulosimicrobium cellulans	1710	species	4799856	21	15	0.0
Cellulomonas flavigena	1711	species	4123179	24	19	0.0
Corynebacterium	1716	genus	0	3	0	0.0
Corynebacterium diphtheriae	1717	species	2795732	16	14	0.0
Corynebacterium glutamicum	1718	species	8764702	26	15	0.0
Corynebacterium pseudotuberculosis	1719	species	10586046	13	10	0.0
Corynebacterium callunae	1721	species	2928683	6	4	0.0
Corynebacterium variabile	1727	species	3433007	8	4	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	24	15	0.0
Eubacterium limosum	1736	species	6444938	67	49	0.0
Thermodesulfobacterium commune	1741	species	1764045	12	8	0.0
Propionibacterium freudenreichii	1744	species	9202046	19	10	0.0
Cutibacterium acnes	1747	species	3569285	8	6	0.0
Acidipropionibacterium acidipropionici	1748	species	9146044	19	16	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	11	5	0.0
Thermoanaerobacter	1754	genus	0	6	2	0.0
Actinobacteria	1760	class	0	10	0	0.0
Mycobacterium	1763	genus	0	19	9	0.0
Mycobacterium avium	1764	species	8605876	63	37	0.0
Mycobacterium bovis	1765	species	7270386	12	0	0.0
Mycobacterium fortuitum	1766	species	6254616	25	4	0.0
Mycobacterium intracellulare	1767	species	6766463	11	0	0.0
Mycobacterium kansasii	1768	species	6489764	25	17	0.0
Mycobacterium leprae	1769	species	3268137	9	7	0.0
Mycobacterium phlei	1771	species	5349645	30	20	0.0
Mycobacterium smegmatis	1772	species	20962296	24	17	0.0
Mycobacterium tuberculosis	1773	species	26102334	17	2	0.0
Mycobacterium chelonae	1774	species	5029817	9	2	0.0
Mycobacterium marinum	1781	species	6555333	26	10	0.0
Mycobacterium terrae	1788	species	4532317	15	12	0.0
Mycobacterium aurum	1791	species	6038730	27	17	0.0
Mycobacterium neoaurum	1795	species	5421267	15	0	0.0
Mycobacterium thermoresistibile	1797	species	4950685	17	9	0.0
Mycobacterium chubuense	1800	species	6342624	22	17	0.0
Mycobacterium gilvum	1804	species	5883060	23	15	0.0
Mycobacterium ulcerans	1809	species	5936029	19	8	0.0
Mycobacterium vaccae	1810	species	6235754	18	11	0.0
Amycolatopsis methanolica	1814	species	7237391	29	22	0.0
Nocardia	1817	genus	0	1	0	0.0
Rhodococcus	1827	genus	0	2	1	0.0
Rhodococcus fascians	1828	species	5502110	15	6	0.0
Rhodococcus rhodochrous	1829	species	5274756	14	9	0.0
Rhodococcus ruber	1830	species	11441518	24	12	0.0
Rhodococcus erythropolis	1833	species	6734667	28	15	0.0
Saccharopolyspora erythraea	1836	species	8212805	35	30	0.0
Pseudonocardia	1847	genus	0	1	0	0.0
Saccharomonospora viridis	1852	species	4308349	6	6	0.0
Frankia alni	1859	species	7497934	35	24	0.0
Geodermatophilus obscurus	1861	species	5322497	23	20	0.0
Dermatophilus congolensis	1863	species	2627820	4	4	0.0
Actinoplanes missouriensis	1866	species	8773466	42	30	0.0
Streptomyces	1883	genus	0	24	7	0.0
Streptomyces albus	1888	species	15352626	56	22	0.0
Streptomyces ambofaciens	1889	species	8265737	27	18	0.0
Kitasatospora aureofaciens	1894	species	7076402	38	28	0.0
Streptomyces clavuligerus	1901	species	7590758	25	17	0.0
Streptomyces coelicolor	1902	species	9054847	33	18	0.0
Streptomyces glaucescens	1907	species	7623774	22	16	0.0
Streptomyces globisporus	1908	species	7783599	16	8	0.0
Streptomyces griseus	1911	species	8545929	27	13	0.0
Streptomyces hygroscopicus	1912	species	10752945	58	33	0.0
Streptomyces lavendulae	1914	species	8932792	38	20	0.0
Streptomyces lincolnensis	1915	species	10319054	23	15	0.0
Streptomyces lividans	1916	species	8345283	25	11	0.0
Streptomyces reticuli	1926	species	9336224	32	22	0.0
Streptomyces scabiei	1930	species	10148695	22	12	0.0
Streptomyces violaceoruber	1935	species	7916045	31	15	0.0
Streptomyces albireticuli	1940	species	8144417	26	13	0.0
Streptomyces peucetius	1950	species	8023114	26	17	0.0
Streptomyces chartreusis	1969	species	17966634	27	14	0.0
Streptomyces noursei	1971	species	9815884	28	8	0.0
Streptosporangium roseum	2001	species	10369518	27	17	0.0
Streptosporangiaceae	2004	family	0	1	0	0.0
Thermobispora bispora	2006	species	4189976	13	8	0.0
Nocardiopsis	2013	genus	0	1	0	0.0
Nocardiopsis dassonvillei	2014	species	9885199	25	21	0.0
Thermomonospora curvata	2020	species	5639016	28	17	0.0
Thermobifida fusca	2021	species	3642249	14	10	0.0
Microbacterium testaceum	2033	species	3982034	9	6	0.0
Tropheryma	2038	genus	0	1	0	0.0
Tropheryma whipplei	2039	species	926620	3	2	0.0
Aeromicrobium erythreum	2041	species	3629239	14	8	0.0
Pimelobacter	2044	genus	0	1	0	0.0
Pimelobacter simplex	2045	species	5637360	17	9	0.0
Rothia dentocariosa	2047	species	2506025	9	6	0.0
Mobiluncus curtisii	2051	species	2146480	6	2	0.0
Gordonia	2053	genus	0	1	1	0.0
Gordonia bronchialis	2054	species	5290012	22	17	0.0
Gordonia terrae	2055	species	5701501	17	13	0.0
Sphaerobacter thermophilus	2057	species	3993764	15	9	0.0
Tsukamurella paurometabola	2061	species	4479724	9	7	0.0
Streptomycetaceae	2062	family	0	4	0	0.0
Kitasatospora setae	2066	species	8783278	39	23	0.0
Pseudonocardiaceae	2070	family	0	2	0	0.0
Mycoplasma	2093	genus	0	5	3	0.0
Mycoplasma arginini	2094	species	678592	16	9	0.0
Mycoplasma capricolum	2095	species	1777990	30	18	0.0
Mycoplasma gallisepticum	2096	species	969960	15	10	0.0
Mycoplasma genitalium	2097	species	579782	8	6	0.0
Mycoplasma hominis	2098	species	1175995	27	20	0.0
Mycoplasma hyopneumoniae	2099	species	917129	24	18	0.0
Mycoplasma hyorhinis	2100	species	836420	15	13	0.0
Mycoplasma mycoides	2102	species	2100167	49	37	0.0
Mycoplasma pneumoniae	2104	species	2179475	6	5	0.0
Mycoplasma leachii	2105	species	1008951	24	11	0.0
Mycoplasma pulmonis	2107	species	963879	12	10	0.0
Mycoplasma synoviae	2109	species	822985	14	8	0.0
Mycoplasma agalactiae	2110	species	942070	26	16	0.0
Mycoplasma arthritidis	2111	species	820453	10	6	0.0
Mycoplasma bovigenitalium	2112	species	853553	12	6	0.0
Mycoplasma californicum	2113	species	796464	19	15	0.0
Mycoplasma fermentans	2115	species	1048137	23	14	0.0
Mycoplasma mobile	2118	species	777079	16	12	0.0
Mycoplasma putrefaciens	2123	species	846299	9	6	0.0
Mycoplasma flocculare	2128	species	778866	15	6	0.0
Ureaplasma urealyticum	2130	species	874478	32	24	0.0
Spiroplasma	2132	genus	0	3	2	0.0
Spiroplasma citri	2133	species	1640878	42	26	0.0
Spiroplasma monobiae	2136	species	891575	18	14	0.0
Spiroplasma apis	2137	species	1160554	17	12	0.0
Spiroplasma clarkii	2139	species	1560007	25	17	0.0
Spiroplasma mirum	2144	species	2265199	20	0	0.0
Spiroplasma taiwanense	2145	species	1086278	22	20	0.0
Acholeplasmataceae	2146	family	0	1	0	0.0
Acholeplasma	2147	genus	0	4	0	0.0
Acholeplasma laidlawii	2148	species	1496992	27	18	0.0
Mesoplasma entomophilum	2149	species	1695933	13	5	0.0
Mesoplasma florum	2151	species	2382286	42	25	0.0
Methanobacterium formicicum	2162	species	7422571	13	10	0.0
Methanobrevibacter smithii	2173	species	1829352	42	30	0.0
Methanohalophilus mahii	2176	species	2012424	8	6	0.0
Methanohalophilus halophilus	2177	species	2022959	7	4	0.0
Methanothermus fervidus	2180	species	1243342	22	16	0.0
Methanococcus vannielii	2187	species	1720048	21	18	0.0
Methanococcus voltae	2188	species	1936387	28	23	0.0
Methanotorris igneus	2189	species	1854197	16	11	0.0
Methanocaldococcus jannaschii	2190	species	1739927	13	8	0.0
Methanomicrobiales	2191	order	0	2	0	0.0
Methanocorpusculum	2192	genus	0	1	0	0.0
Methanomicrobiaceae	2194	family	0	1	0	0.0
Methanoculleus marisnigri	2198	species	2478101	4	3	0.0
Methanospirillum	2202	genus	0	1	0	0.0
Methanospirillum hungatei	2203	species	3544738	13	13	0.0
Methanosarcinaceae	2206	family	0	2	0	0.0
Methanosarcina	2207	genus	0	1	0	0.0
Methanosarcina barkeri	2208	species	4650840	104	74	0.0
Methanosarcina mazei	2209	species	4120463	59	45	0.0
Methanosarcina thermophila	2210	species	3127379	12	7	0.0
Methanosarcina acetivorans	2214	species	5751492	23	17	0.0
Methanosarcina vacuolata	2215	species	4563885	34	7	0.0
Methanothrix soehngenii	2223	species	3026645	11	7	0.0
Methanococcoides methylutens	2226	species	2394636	9	7	0.0
Archaeoglobus fulgidus	2234	species	2247343	7	7	0.0
Haloarcula marismortui	2238	species	4274642	6	5	0.0
Halobacterium salinarum	2242	species	2619893	13	9	0.0
Haloferax volcanii	2246	species	4012900	17	9	0.0
Halorubrum lacusprofundi	2247	species	3692576	13	10	0.0
Haloferax mediterranei	2252	species	3904707	10	7	0.0
Natronomonas pharaonis	2257	species	2749696	9	7	0.0
Pyrococcus furiosus	2261	species	1909041	6	5	0.0
Thermococcus litoralis	2265	species	2215172	14	11	0.0
Thermofilum pendens	2269	species	1813393	1	0	0.0
Thermoproteus tenax	2271	species	1841542	4	3	0.0
Desulfurococcus mucosus	2275	species	1314639	3	2	0.0
Pyrobaculum islandicum	2277	species	1826402	5	3	0.0
Staphylothermus marinus	2280	species	1570485	6	5	0.0
Sulfolobus acidocaldarius	2285	species	4454747	11	11	0.0
Sulfolobus solfataricus	2287	species	5625717	30	16	0.0
Desulfobacterium autotrophicum	2296	species	5657782	15	10	0.0
Thermoplasma acidophilum	2303	species	1564906	8	5	0.0
Methanosphaera stadtmanae	2317	species	1767403	22	15	0.0
Methanohalobium evestigatum	2322	species	2406232	13	8	0.0
Thermoanaerobacter kivui	2325	species	2397824	28	16	0.0
Halanaerobium praevalens	2331	species	2309262	45	30	0.0
Thermotoga	2335	genus	0	1	0	0.0
Thermotoga maritima	2336	species	5599391	4	1	0.0
Thermotoga neapolitana	2337	species	1884562	5	1	0.0
Haliscomenobacter hydrossis	2350	species	8771651	35	29	0.0
Flexistipes sinusarabici	2352	species	2526590	35	32	0.0
Desulfomonile tiedjei	2358	species	6527027	14	10	0.0
Xylella fastidiosa	2371	species	4733624	47	36	0.0
Thermosipho africanus	2421	species	2016657	28	23	0.0
Fervidobacterium	2422	genus	0	1	0	0.0
Fervidobacterium islandicum	2423	species	2237377	8	4	0.0
Fervidobacterium nodosum	2424	species	1948941	16	12	0.0
Teredinibacter turnerae	2426	species	5193164	27	23	0.0
Roseobacter denitrificans	2434	species	4320012	13	9	0.0
Gardnerella vaginalis	2702	species	1685107	22	18	0.0
Hirschia baltica	2724	species	3540114	16	10	0.0
Symbiobacterium thermophilum	2734	species	3566135	8	5	0.0
Vagococcus	2737	genus	0	1	0	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	16	14	0.0
Carnobacterium	2747	genus	0	4	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	93	76	0.0
Brochothrix	2755	genus	0	1	0	0.0
Brochothrix thermosphacta	2756	species	5250878	134	77	0.0
Acidovorax	12916	genus	0	3	0	0.0
Azoarcus	12960	genus	0	1	0	0.0
Burkholderia mallei	13373	species	31986505	30	6	0.0
Sphingomonas	13687	genus	0	4	0	0.0
Sphingobium yanoikuyae	13690	species	5532633	17	10	0.0
Natrialba magadii	13769	species	4443643	9	7	0.0
Bifidobacterium animalis	28025	species	2189842	11	10	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	8	4	0.0
Corynebacterium flavescens	28028	species	2758653	14	8	0.0
Lysinibacillus fusiformis	28031	species	4843789	105	76	0.0
Staphylococcus lugdunensis	28035	species	6902257	57	42	0.0
Streptococcus mitis	28037	species	3110438	46	26	0.0
Lactobacillus curvatus	28038	species	9892990	35	18	0.0
Acidothermus cellulolyticus	28049	species	2443540	6	6	0.0
Rubrivivax gelatinosus	28068	species	5043253	45	30	0.0
Nostoc sp. PCC 7524	28072	species	6718869	20	16	0.0
Nitrospirillum amazonense	28077	species	7382386	46	33	0.0
Legionella sainthelensi	28087	species	4632441	35	27	0.0
Neisseria weaveri	28091	species	2188497	15	12	0.0
Burkholderia gladioli	28095	species	11697922	98	70	0.0
Phyllobacterium	28100	genus	0	1	0	0.0
Pseudoalteromonas espejiana	28107	species	4500451	27	23	0.0
Alteromonas macleodii	28108	species	6531170	62	48	0.0
Pseudoalteromonas nigrifaciens	28109	species	4274777	36	10	0.0
Francisella philomiragia	28110	species	4757195	63	30	0.0
Tannerella forsythia	28112	species	3383154	15	11	0.0
Bacteroides heparinolyticus	28113	species	3608975	12	6	0.0
Bacteroides ovatus	28116	species	6473892	40	25	0.0
Odoribacter splanchnicus	28118	species	4392232	21	18	0.0
Bacteroides zoogleoformans	28119	species	3361794	16	10	0.0
Porphyromonas asaccharolytica	28123	species	2186370	4	4	0.0
Prevotella denticola	28129	species	2937589	11	8	0.0
Prevotella intermedia	28131	species	12147951	74	57	0.0
Prevotella melaninogenica	28132	species	3168196	17	14	0.0
Cronobacter sakazakii	28141	species	5648091	46	18	0.0
Serratia proteamaculans	28151	species	5495657	32	21	0.0
Yersinia kristensenii	28152	species	4496569	21	15	0.0
Vibrio nigripulchritudo	28173	species	6322155	22	20	0.0
Leptospira santarosai	28183	species	3983611	12	9	0.0
Acetohalobium arabaticum	28187	species	2469596	22	8	0.0
Capnocytophaga canimorsus	28188	species	4967457	37	29	0.0
Capnocytophaga cynodegmi	28189	species	2640475	25	16	0.0
Arcobacter butzleri	28197	species	2299691	70	55	0.0
Arcobacter nitrofigilis	28199	species	3192235	45	31	0.0
Alphaproteobacteria	28211	class	0	10	0	0.0
Betaproteobacteria	28216	class	0	2	0	0.0
Deltaproteobacteria	28221	class	0	1	0	0.0
Desulfobacula	28222	genus	0	1	0	0.0
Desulfobacula toluolica	28223	species	5197905	34	25	0.0
Mycoplasma penetrans	28227	species	1358633	22	16	0.0
Colwellia	28228	genus	0	1	0	0.0
Colwellia psychrerythraea	28229	species	5373180	41	34	0.0
Geobacter metallireducens	28232	species	4011182	9	6	0.0
Ornithobacterium rhinotracheale	28251	species	2398521	26	20	0.0
Halomonadaceae	28256	family	0	2	0	0.0
Cobetia marina	28258	species	4176400	16	7	0.0
Thermodesulfovibrio yellowstonii	28262	species	2003803	20	19	0.0
Arcanobacterium haemolyticum	28264	species	1986154	14	6	0.0
Anaerotignum propionicum	28446	species	3120417	23	20	0.0
Clavibacter michiganensis	28447	species	3395237	10	4	0.0
Komagataeibacter xylinus	28448	species	3734198	21	14	0.0
Burkholderia pseudomallei	28450	species	17762618	154	76	0.0
Leptospira alstonii	28452	species	4591888	14	8	0.0
Thermoanaerobacterium	28895	genus	0	1	0	0.0
Campylobacter helveticus	28898	species	1871495	14	10	0.0
Salmonella enterica	28901	species	8882584	1985	1885	0.0
Mycoplasma bovis	28903	species	2354562	42	29	0.0
Halorubrum trapanicum	29284	species	3080199	13	7	0.0
Natronococcus occultus	29288	species	4314118	11	10	0.0
Methanococcoides burtonii	29291	species	2575032	10	8	0.0
Pyrococcus abyssi	29292	species	1768562	4	4	0.0
Streptomyces cattleya	29303	species	16188068	27	19	0.0
Mycobacterium haemophilum	29311	species	4235765	9	6	0.0
Thermoanaerobacter brockii	29323	species	2344824	25	0	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	27	21	0.0
Clostridium argentinense	29341	species	4803058	86	68	0.0
[Clostridium] cellulosi	29343	species	2229578	22	15	0.0
Cellulosilyticum lentocellum	29360	species	4714237	64	47	0.0
Staphylococcus cohnii	29382	species	2661282	31	24	0.0
Staphylococcus kloosii	29384	species	2639038	40	28	0.0
Staphylococcus saprophyticus	29385	species	6541080	51	27	0.0
Staphylococcus capitis	29388	species	3737596	41	32	0.0
Microlunatus phosphovorus	29405	species	5683123	13	8	0.0
Synechococcus sp. WH 8103	29410	species	2429688	7	2	0.0
Legionella oakridgensis	29423	species	2773209	13	11	0.0
Methylobacterium zatmanii	29429	species	5612218	17	5	0.0
Acinetobacter haemolyticus	29430	species	6860884	39	33	0.0
Moraxella ovis	29433	species	2306095	17	6	0.0
Pseudomonas savastanoi	29438	species	6064638	26	6	0.0
Xanthomonas albilineans	29447	species	3852299	20	14	0.0
Rhizobium etli	29449	species	7953055	75	28	0.0
Brucella suis	29461	species	7584916	2	0	0.0
Veillonella	29465	genus	0	2	0	0.0
Veillonella parvula	29466	species	3221401	30	15	0.0
Pectobacterium atrosepticum	29471	species	10029385	26	15	0.0
Yersinia aldovae	29483	species	4471090	27	19	0.0
Yersinia frederiksenii	29484	species	7242801	67	48	0.0
Yersinia rohdei	29485	species	4372253	26	17	0.0
Yersinia ruckeri	29486	species	18859102	34	26	0.0
Photorhabdus	29487	genus	0	1	0	0.0
Photorhabdus luminescens	29488	species	5688987	40	32	0.0
Vibrio furnissii	29494	species	4916408	26	16	0.0
Vibrio tubiashii	29498	species	5540337	12	11	0.0
Mycoplasma haemofelis	29501	species	1147259	4	1	0.0
Turneriella parva	29510	species	4409302	20	16	0.0
Borreliella afzelii	29518	species	1151622	17	8	0.0
Borreliella garinii	29519	species	988799	34	12	0.0
Brachyspira	29521	genus	0	1	0	0.0
Pelobacter acetylenicus	29542	species	3206049	16	13	0.0
Pelobacter propionicus	29543	species	4241119	12	10	0.0
Lawsonia intracellularis	29546	species	1719103	14	10	0.0
Rhodothermus marinus	29549	species	3360429	15	10	0.0
Mycoplasma bovirhinis	29553	species	847985	19	13	0.0
Mycoplasma canadense	29554	species	693241	17	13	0.0
Mycoplasma canis	29555	species	933117	25	20	0.0
Taylorella equigenitalis	29575	species	3936881	14	12	0.0
Caldicellulosiruptor bescii	31899	species	2931662	18	11	0.0
Halothermothrix orenii	31909	species	2578146	28	13	0.0
Amycolatopsis orientalis	31958	species	9236541	54	36	0.0
Clavibacter nebraskensis	31963	species	3063596	13	4	0.0
Clavibacter sepedonicus	31964	species	3403786	10	6	0.0
Rhodobacteraceae	31989	family	0	3	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	24	9	0.0
Achromobacter denitrificans	32002	species	13155420	88	41	0.0
Nitrosomonadales	32003	order	0	2	0	0.0
Burkholderia	32008	genus	0	42	10	0.0
Helicobacter hepaticus	32025	species	1799146	15	11	0.0
Xanthomonadaceae	32033	family	0	5	0	0.0
Synechococcus elongatus	32046	species	2719262	13	7	0.0
Synechococcus sp. PCC 7002	32049	species	3409935	13	3	0.0
Synechococcus sp. WH 7803	32051	species	2366980	2	2	0.0
Calothrix parietina	32054	species	6960392	37	22	0.0
Chloroflexales	32064	order	0	1	0	0.0
Desulfurella acetivorans	33002	species	1819992	22	18	0.0
Cutibacterium avidum	33010	species	2627993	6	3	0.0
Cutibacterium granulosum	33011	species	2175244	5	3	0.0
Clavibacter insidiosus	33014	species	3408062	13	4	0.0
